id,name_zh,name_en,country,country_en,url,開放第二次出國交換之同學選填,申請組別,GPA要求,年級限制,語言要求,不接受申請之學院,名額,學校年曆,註冊繳費,住宿資訊,注意事項,latitude,longitude
817,橫濱國立大學,Yokohama National University (YNU),日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/817,是,日語組/一般組,GPA 達3.70分以上,大二以上(僅限大學部)學生,日語組：具日文檢定成績 2 級以上；一般組：TOEFL iBT 80 (不接受 Home Edition) 或 IELTS 6.0,無,日語組一學期0名；一般組一學期0名,Fall Semester: October - March；Spring Semester: April - August,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，住宿資訊請參考此連結,交換學校一覽表所列之語言能力等規定為該校之最低門檻，同學需自行確認最新資訊，如語言能力及成績是否符合該校要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識等，若未達標準，該校有權拒收,,35.4737978
824,金澤大學,Kanazawa University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/824,是,日語組/一般組,GPA 達3.00分以上,大二以上/碩一以上/博一以上學生,日語組：具日文檢定成績 2 級以上；一般組：TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0,無,日語組一學期0名；一般組一學期0名,Fall Semester: October - March；Spring Semester: April - August,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,36.6575095
800,神奈川大學,Kanagawa University (KU),日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/800,是,日語組/一般組,日語組無；一般組GPA 達2.44分以上,大二以上/碩一以上/博一以上學生,日語組：具日文檢定成績 2 級以上；一般組：TOEFL iBT 79 (接受 Home Edition) 或 IELTS 6.0 或 全民英檢中高級,無,日語組全學年0名；一般組全學年0名,Spring Semester: April- July；Fall Semester: September- January,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.5914478
108,大阪大學,Osaka University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/108,否,日語組/一般組,GPA 達3.30分以上,大二以上/碩一以上/博一以上學生,日語組：具日文檢定成績 1 級以上；一般組：TOEFL iBT 80 (接受 Home Edition) 或 IELTS 6.0,無,日語組全學年0名；一般組全學年0名,Fall Semester: October - March；Spring Semester: April - September,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收。,,34.5111992
376,青山學院大學,Aoyama Gakuin University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/376,是,日語組,GPA 達3.00分以上,大二以上/碩二(不含博士生)學生,具日文檢定成績 2 級以上,體育課程、教師證照課程、日文學生外語課程、教育學院部分課程,一學期1名,Fall Semester: September - February；Spring Semester: April - August,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.6605744
377,同志社大學,Doshisha University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/377,是,日語組/一般組,無,大二以上/碩一以上/博一以上學生,日語組：具日文檢定成績 2 級以上；一般組：TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0,法律學院、管理學院,日語組全學年1名；一般組全學年1名,Fall Semester: September - February；Spring Semester: April - September,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿。依據宿舍不同，每月約34000~77000日圓。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.0304815
607,上智大學,Sophia University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/607,是,日語組/一般組,GPA 達3.30分以上,大二以上/碩一以上(不含博士生)學生,日語組：具日文檢定成績 1 級以上；一般組：TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0,無,日語組全學年1名；一般組全學年1名,Spring Term: April - July；Autumn Term: September - January,須在本校註冊並繳交全額學雜費，免繳該校學費，但住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.68395
103,名古屋大學,Nagoya University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/103,否,日語組,GPA 達3.50分以上,大二以上/碩一以上/博一以上學生,具日文檢定成績 1 級以上,法律學院,全學年1名,Fall Semester: October - February；Spring Semester: April - August,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，但不保證校內住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.1533086
109,神戶大學,Kobe University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/109,是,日語組,GPA 達3.70分以上,大二以上/碩一以上/博一以上學生,具日文檢定成績 1 級以上,海洋學院、海事科學學院、醫學院、跨文化研究學院,全學年1名,Fall Semester: October - February；Spring Semester: April - August,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,34.663757
38,岡山大學,Okayama University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/38,是,日語組,GPA 達2.50分以上,大二以上(僅限大學部)學生,TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0 或 全民英檢中高級；具日文檢定成績 2 級以上,無,全學年1名,Fall Semester: October - February；Spring Semester: April - August,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，住宿資訊請參考此連結,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,34.6889496
107,筑波大學,University of Tsukuba,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/107,是,日語組/一般組,GPA 達3.00分以上,大二以上/碩一以上/博一以上學生,日語組：具兩年內日文檢定成績 2 級以上；一般組：TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0,無,日語組全學年2名；一般組全學年2名,Spring Semester: April - August；Fall Semester: October - February,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,36.1070526
34,東京大學,The University of Tokyo (UTokyo),日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/34,否,日語組/一般組,GPA 達3.30分以上,大二以上/碩一以上/博一以上學生,日語組：具日文檢定成績 1 級以上；一般組：TOEFL iBT 90 (不接受 Home Edition) 或 IELTS 6.5,無,日語組全學年1名；一般組全學年1名,Fall Semester: October to March；Spring Semester: April to August/September,須在本校註冊並繳交全額學雜費，免繳該校學費，但住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊，請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.7134629
35,國際教養大學,Akita International University (AIU),日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/35,是,一般組,GPA 達2.70分以上,大二以上(僅限大學部)學生,TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0,English for Academic Purposes, Study Abroad preparation courses, Teacher's License Program,全學年2名,Fall Semester: September - December；Spring Semester: April - July,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,"['保證住宿，請參考住宿資訊', '交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收']",39.6262624
36,北海道大學,Hokkaido University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/36,否,日語組/一般組,GPA 達3.30分以上,大二/大三學生,日語組：具日文檢定成績 1 級以上；一般組：TOEFL iBT 90 (不接受 Home Edition) 或 IELTS 6.5,醫學院、獸醫學院、牙醫學院、藥學系,日語組全學年1名；一般組全學年1名,Fall semester: October - March；Spring semester: April - September,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,43.0790078
37,京都大學,Kyoto University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/37,否,日語組/一般組,GPA 達3.30分以上,日語組：大二以上/碩一以上/博一以上學生；一般組：大二以上(僅限大學部)學生,日語組：具日文檢定成績 1 級以上；一般組：TOEFL iBT 79 (接受 Home Edition) 或 IELTS 6.5,醫學院,日語組全學年1名；一般組全學年1名,Fall Semester: September - February；Spring Semester: April - August,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.0229299
32,關西大學,Kansai University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/32,是,日語組/一般組,無,大二以上/碩一以上/博一以上學生,日語組：具日文檢定成績 2 級以上；一般組：TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0,無,日語組全學年1名；一般組全學年1名,Spring Semester: April - September；Fall Semester: September - March,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,34.7727934
33,琉球大學,University of the Ryukyus,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/33,是,日語組/一般組,無,大二以上/碩一以上/博一以上學生,日語組：具日文檢定成績 2 級以上；一般組：TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0,醫學院,日語組全學年1名；一般組全學年1名,該校年曆請參考此連結,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，住宿資訊請參考此連結,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,26.2493768
31,東京學藝大學,Tokyo Gakugei University (TGU),日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/31,是,日語組/一般組,無,大二以上/碩一以上(不含博士生)學生,日語組：具日文檢定成績 2 級以上；一般組：TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0,無,日語組全學年1名；一般組全學年1名,Fall semester: October - March；Spring semester: April - September,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿（非校內），住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.7062778
30,九州大學,Kyushu University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/30,否,日語組/一般組,GPA 達3.70分以上,大二以上/碩一以上/博一以上學生,日語組：具日文檢定成績 1 級以上；一般組：TOEFL iBT 79 (接受 Home Edition) 或 IELTS 6.0,醫學院、管理學院,日語組全學年1名；一般組全學年1名,Spring Semester: April - September；Fall Semester: October - March,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,33.6707768
28,慶應義塾大學,Keio University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/28,否,日語組/一般組,GPA 達3.70分以上,大二以上/碩一以上/博一以上學生,日語組：具日文檢定成績 1 級以上；一般組：TOEFL iBT 79 (接受 Home Edition) 或 IELTS 6.0,體育課程、師資培訓課程、醫學院、外語課程、商學院,日語組全學年1名；一般組全學年1名,Fall Semester: September - February；Spring Semester: March - July,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.5538163
29,東北大學,Tohoku University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/29,否,日語組/一般組,GPA 達3.30分以上,日語組：大二/大三學生；一般組：大二/大三/碩一以上(不含博士生)學生,日語組：具日文檢定成績 1 級以上；一般組：TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0,無,日語組全學年1名；一般組全學年1名,Fall Semester: October - March；Spring Semester: April - September,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,38.2603556
26,御茶水女子大學,Ochanomizu University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/26,是,日語組,無,大二以上/碩一以上/博一以上學生,具日文檢定成績 2 級以上,部分語言課程,全學年1名,Fall Semester: October - March；Spring Semester: April - September,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，住宿資訊請參考此連結,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.7187419
27,東京外國語大學,Tokyo University of Foreign Studies (TUFS),日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/27,是,日語組/一般組,無,大二以上/碩一以上(不含博士生)學生,日語組：具日文檢定成績 1 級以上；一般組：TOEFL iBT 79 (接受 Home Edition) 或 IELTS 6.0 或 全民英檢中高級,博士班課程、碩士班和平與衝突研究課程,日語組全學年1名；一般組全學年1名,Fall Quarter: October - January；Spring Quarter: April - July,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，請參考住宿資訊。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.6741728
23,明治大學,Meiji University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/23,是,日語組,無,大二以上/碩一以上(不含博士生)學生,具日文檢定成績 1 級以上,無,全學年1名,Fall Semester: September - February；Spring Semester: March - July,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.6975029
24,早稻田大學,Waseda University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/24,否,日語組/一般組,日語組：GPA 達3.70分以上；一般組：GPA 達3.30分以上,大二以上/碩一以上/博一以上學生,日語組：具日文檢定成績 1 級以上；一般組：TOEFL iBT 95 (接受 Home Edition) 或 IELTS 7.0,法律學院,日語組一學期1名；一般組全學年1名,Fall Semester: September - February；Spring Semester: April - July,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.7091798
25,創價大學,Soka University,日本,Japan,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/25,是,日語組,無,大二/大三學生,具日文檢定成績 2 級以上,醫學院護理學系,全學年1名,Fall Semester: September - January；Spring Semester: April - July,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,35.6899879
1296,國立慶北大學,Kyungpook National University,南韓,South Korea,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/1296,是,韓語組,GPA 達3.30分以上,大二以上/碩一以上(不含博士生)學生,TOEFL iBT 88 (不接受 Home Edition) 或 IELTS 6.5；或具韓語檢定(TOPIK)成績 5 級以上,醫學院、法律學院,全學年2名,Fall Semester: September - December；Spring Semester: March - June,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考以下網頁,交換學校一覽表所列之語言能力等規定為該校之最低門檻，同學需自行確認最新資訊，如語言能力及成績是否符合該校要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識等，若未達標準，該校有權拒收。,,35.8905697
821,慶熙大學,Kyung Hee University,南韓,South Korea,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/821,是,韓語組,GPA 達3.30分以上,大二/大三學生,TOEFL iBT 82 (不接受 Home Edition) 或 IELTS 6.5；或具韓語檢定(TOPIK)成績 5 級以上,醫學院、韓醫學系、藥學系、牙醫學系、護理學系、法律學院、體育學系、舞蹈學系、音樂學系,全學年1名,Fall: 2024.09.01 - 2024.12.23；Spring: 2025.03.02 - 2025.06.23,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考以下網頁,交換學校一覽表所列之語言能力等規定為該校之最低門檻，同學需自行確認最新資訊，如語言能力及成績是否符合該校要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識等，若未達標準，該校有權拒收。,,37.5971213
188,韓國科學技術院,Korea Advanced Institute of Science and Technology (KAIST),南韓,South Korea,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/188,是,韓語組,GPA 達3.00分以上,大二以上/碩一以上(不含博士生)學生,TOEFL iBT 80 (不接受 Home Edition) 或 IELTS 6.5 或 全民英檢中高級,醫學科學與工程研究所、首爾校區科系,一學期1名,Fall Semester: August - December；Spring Semester: March - June,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，住宿資訊請參考此連結,交換學校一覽表所列之語言能力等規定為該校之最低門檻，同學需自行確認最新資訊，如語言能力及成績是否符合該校要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識等，若未達標準，該校有權拒收。,,36.3698812
310,延世大學,Yonsei University,南韓,South Korea,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/310,是,韓語組,GPA 達3.00分以上,大二/大三/大四學生,TOEFL iBT 79 (接受 Home Edition) 或 IELTS 6.5；或具韓語檢定(TOPIK)成績 4 級以上；或具韓語檢定(KLAT)成績 4 級以上,醫學院、牙醫學系、藥學系、護理學系、音樂學系、MBA、法律學院,一學期1名,Fall Semester: September - December；Spring Semester: March - June,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，請參考住宿資訊。,交換學校一覽表所列之語言能力等規定為該校之最低門檻，同學需自行確認最新資訊，如語言能力及成績是否符合該校要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識等，若未達標準，該校有權拒收。,,37.5678071
961,高麗大學,Korea University,南韓,South Korea,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/961,是,韓語組,GPA 達2.70分以上,大二/大三/大四學生,TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0；或具韓語檢定(TOPIK)成績 4 級以上,醫學系、護理學系、藥學系、法律系、師範教育、資訊安全學系、藝術與設計學系、商業研究所課程及世宗校區所有課程,一學期1名,Fall semester: September - December；Spring semester: March - June,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力等規定為該校之最低門檻，同學需自行確認最新資訊，如語言能力及成績是否符合該校要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識等，若未達標準，該校有權拒收。,,36.6108894
433,國立釜山大學,Pusan National University,南韓,South Korea,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/433,是,韓語組,無,大二/大三/碩二以上(不含博士生)學生,TOEFL iBT 79 (接受 Home Edition) 或 IELTS 6.0 或 全民英檢中高級；或具韓語檢定(TOPIK)成績 3 級以上,牙醫學系、醫學系、韓醫學系、護理學系、法律學院,全學年1名,該校年曆請參考此連結,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿。,交換學校一覽表所列之語言能力等規定為該校之最低門檻，同學需自行確認最新資訊，如語言能力及成績是否符合該校要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識等，若未達標準，該校有權拒收。,,35.2343498
362,成均館大學,Sungkyunkwan University,南韓,South Korea,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/362,是,韓語組,GPA 達2.70分以上,大二以上/碩一以上(不含博士生)學生,TOEFL iBT 80 (不接受 Home Edition) 或 IELTS 6.0；或具韓語檢定(TOPIK)成績 3 級以上,醫學院、藥學系、藝術學院、全球領導學程、法律學系,全學年0名,2024 Spring Semester: March 1 st ~ June 21st 2024；2024 Fall Semester: September 1 st ~ December 20th 2024,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結,交換學校一覽表所列之語言能力等規定為該校之最低門檻，同學需自行確認最新資訊，如語言能力及成績是否符合該校要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識等，若未達標準，該校有權拒收。,,37.3003187
361,梨花女子大學,Ewha Womans University,南韓,South Korea,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/361,是,韓語組,GPA 達3.30分以上,大二以上/碩一以上(不含博士生)學生,TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0；或具韓語檢定(TOPIK)成績 3 級以上,護理學系、醫學系、藥學系,全學年2名,Fall Semester: September - December；Spring Semester: March - June,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結。,交換學校一覽表所列之語言能力等規定為該校之最低門檻，同學需自行確認最新資訊，如語言能力及成績是否符合該校要求、查詢是否有足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識等，若未達標準，該校有權拒收。,,37.5643371
